id,started_at,finished_at,status,sources_processed,items_found,published_items,error_log,created_at
b7a9e391-6a55-48b5-82d3-39c7a6413e0b,2026-05-19 00:55:59.016+00,2026-05-19 00:56:36.719+00,success,8,9,"[{""link"":""https://techcrunch.com/2026/05/18/sandboxaq-brings-its-drug-discovery-models-to-claude-no-phd-in-computing-required/"",""title"":""SandboxAQ utiliza Claude para descubrimiento de fármacos sin necesidad de experiencia en informática""},{""link"":""https://techcrunch.com/2026/05/18/anthropic-has-acquired-the-dev-tools-startup-used-by-openai-google-and-cloudflare/"",""title"":""Anthropic adquiere herramientas de desarrollo de Stainless, utilizadas por OpenAI y Google""},{""link"":""https://techcrunch.com/2026/05/18/elon-musk-has-lost-his-lawsuit-against-sam-altman-and-openai/"",""title"":""Elon Musk pierde demanda contra OpenAI""},{""link"":""https://openai.com/index/dell-codex-enterprise-partnership"",""title"":""OpenAI y Dell unen fuerzas para implementar Codex en entornos empresariales""},{""link"":""https://www.technologyreview.com/2026/05/18/1137439/what-to-expect-from-google-this-week/"",""title"":""Google I/O: Expectativas para la Conferencia de Desarrolladores""},{""link"":""https://www.technologyreview.com/2026/05/18/1137412/inside-anduril-and-metas-quest-to-make-smart-glasses-for-warfare/"",""title"":""Gafas Inteligentes para la Guerra: Una Colaboración entre Anduril y Meta""},{""link"":""https://huggingface.co/blog/nvidia/cosmos-fine-tuning-for-robot-video-generation"",""title"":""Mejora de la Inteligencia Artificial en Robot Video Generation""},{""link"":""https://huggingface.co/blog/PaddlePaddle/paddleocr-transformers"",""title"":""PaddleOCR 3.5: Avances en Reconocimiento Óptico de Caracteres con Transformadores""},{""link"":""https://huggingface.co/blog/ibm-research/open-agent-leaderboard"",""title"":""Ranking de Agentes Abiertos: Avances en Inteligencia Artificial""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-19 00:55:59.349107+00
d403d65f-fe32-4b99-ab07-5dfb66b85f5e,2026-04-22 00:21:26.254+00,2026-04-22 00:22:02.135+00,success,8,11,"[{""link"":""https://techcrunch.com/2026/04/21/meta-will-record-employees-keystrokes-and-use-it-to-train-its-ai-models/"",""title"":""Meta registra teclas pulsadas de empleados para entrenar modelos de IA""},{""link"":""https://techcrunch.com/2026/04/21/unauthorized-group-has-gained-access-to-anthropics-exclusive-cyber-tool-mythos-report-claims/"",""title"":""Acceso no autorizado a herramienta de IA de Anthropic, según informe""},{""link"":""https://techcrunch.com/2026/04/21/spacex-is-working-with-cursor-and-has-an-option-to-buy-the-startup-for-60-billion/"",""title"":""SpaceX adquiere opción de compra de Cursor por $60 mil millones""},{""link"":""https://openai.com/index/scaling-codex-to-enterprises-worldwide"",""title"":""OpenAI amplía Codex a empresas globales""},{""link"":""https://openai.com/index/codex-for-almost-everything"",""title"":""Codex: Herramienta de Desarrollo Avanzada""},{""link"":""https://www.technologyreview.com/2026/04/21/1135643/10-ai-artificial-intelligence-trends-technologies-research-2026/"",""title"":""10 Tendencias Actuales en Inteligencia Artificial""},{""link"":""https://www.technologyreview.com/2026/04/21/1135645/llm-large-language-models-ai/"",""title"":""ChatGPT y la Revolución de los LLMs: Un Futuro Inminente""},{""link"":""https://www.technologyreview.com/2026/04/21/1135647/supercharged-scams-ai-artificial-intelligence/"",""title"":""Criminales aprovechan ChatGPT para crear correos electrónicos maliciosos""},{""link"":""https://huggingface.co/blog/tiiuae/qimma-arabic-leaderboard"",""title"":""Líder en LLM Árabe enfocado en Calidad""},{""link"":""https://huggingface.co/blog/nvidia/build-korean-agents-with-nemotron-personas"",""title"":""Desarrollo de Agentes de IA Coreanos con Personas Sintéticas""},{""link"":""https://huggingface.co/blog/cybersecurity-openness"",""title"":""La importancia de la apertura en la seguridad cibernética con IA""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-22 00:21:26.573347+00
d7dbd630-fe20-4850-8cd0-4d8db098d1a4,2026-04-23 00:31:57.071+00,2026-04-23 00:32:09.616+00,success,8,8,"[{""link"":""https://techcrunch.com/2026/04/22/tesla-just-increased-its-capex-to-25b-heres-where-the-money-is-going/"",""title"":""Tesla aumenta su inversión en infraestructura a $25B""},{""link"":""https://techcrunch.com/2026/04/22/google-updates-workspace-to-make-ai-your-new-office-intern/"",""title"":""Google Incorpora Inteligencia Artificial en Workspace""},{""link"":""https://techcrunch.com/2026/04/22/hands-on-with-xs-new-ai-powered-custom-feeds/"",""title"":""X Presenta Feeds Personalizados con Inteligencia Artificial""},{""link"":""https://openai.com/index/making-chatgpt-better-for-clinicians"",""title"":""ChatGPT mejorado para profesionales de la salud""},{""link"":""https://openai.com/academy/workspace-agents"",""title"":""Automatización de Flujos de Trabajo con Workspace Agents de ChatGPT""},{""link"":""https://openai.com/index/speeding-up-agentic-workflows-with-websockets"",""title"":""Mejora en Agencias de IA con WebSockets""},{""link"":""https://www.technologyreview.com/2026/04/22/1135295/ai-needs-a-strong-data-fabric-to-deliver-business-value/"",""title"":""La importancia de una sólida infraestructura de datos para el AI empresarial""},{""link"":""https://huggingface.co/blog/nvidia/gemma4"",""title"":""Demostración de Gemma 4 VLA en Jetson Orin Nano Super""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-23 00:31:57.413002+00
dce9bfda-7ba9-4c99-b4c0-dd4e05fd6cee,2026-05-22 00:08:05.194+00,2026-05-22 00:08:18.656+00,success,8,7,"[{""link"":""https://techcrunch.com/2026/05/21/spotify-and-universal-music-strike-deal-allowing-fan-made-ai-covers-and-remixes/"",""title"":""Spotify y Universal Music permiten canciones AI generadas por fans""},{""link"":""https://techcrunch.com/2026/05/21/six-search-engines-worth-trying-now-that-google-isnt-really-google-anymore/"",""title"":""Alternativas a Google: Nuevas opciones de búsqueda""},{""link"":""https://techcrunch.com/2026/05/21/trump-delays-ai-security-executive-order-i-dont-want-to-get-in-the-way-of-that-leading/"",""title"":""Trump Retrasa Orden Ejecutiva de Seguridad para Modelos de IA""},{""link"":""https://openai.com/index/adventhealth"",""title"":""AdventHealth aplica IA en la atención médica con OpenAI""},{""link"":""https://www.technologyreview.com/2026/05/21/1137756/roundtables-can-ai-learn-to-understand-the-world/"",""title"":""¿Puede la IA aprender a comprender el mundo?""},{""link"":""https://www.technologyreview.com/2026/05/21/1137613/scaling-creativity-in-the-age-of-ai/"",""title"":""La evolución de la narrativa en la era de la IA""},{""link"":""https://www.technologyreview.com/2026/05/21/1137735/anthropics-code-with-claude-showed-off-codings-future-whether-you-like-it-or-not/"",""title"":""Anthropic presenta Code with Claude: el futuro de la codificación""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-22 00:08:05.742667+00
e2791d8f-9f83-436b-b80e-ced5ed8b3fe6,2026-05-04 00:15:30.964+00,2026-05-04 00:15:38.087+00,success,8,2,"[{""link"":""https://techcrunch.com/2026/05/03/this-is-fine-creator-says-ai-startup-stole-his-art/"",""title"":""Artista acusa a startup de AI de plagiar su trabajo""},{""link"":""https://techcrunch.com/2026/05/03/in-harvard-study-ai-offered-more-accurate-diagnoses-than-emergency-room-doctors/"",""title"":""Modelos de Lenguaje AI superan a médicos en diagnósticos de emergencia""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-04 00:15:31.502326+00
e51b0f6f-9f91-4838-a2af-172e94c55098,2026-05-21 00:55:58.982+00,2026-05-21 00:56:15.861+00,success,8,7,"[{""link"":""https://techcrunch.com/2026/05/20/jensen-huang-says-hes-found-a-brand-new-200b-market-for-nvidia/"",""title"":""Nvidia busca dominar el mercado de CPUs para agentes de IA""},{""link"":""https://techcrunch.com/2026/05/20/anthropic-says-its-about-to-have-its-first-profitable-quarter/"",""title"":""Anthropic prevé su primer cuatrimestre rentable""},{""link"":""https://techcrunch.com/2026/05/20/clouted-wants-to-take-the-guesswork-out-of-making-short-videos-go-viral/"",""title"":""Clouted: Plataforma para hacer que los videos cortos se vuelvan virales""},{""link"":""https://openai.com/index/model-disproves-discrete-geometry-conjecture"",""title"":""OpenAI Resuelve Problema de Distancia Unitaria en Geometría Discreta""},{""link"":""https://openai.com/index/ramp"",""title"":""Codex acelera revisiones de código en Ramp""},{""link"":""https://openai.com/index/the-next-phase-of-education-for-countries"",""title"":""OpenAI Avanza en Educación con Nuevas Alianzas y Herramientas""},{""link"":""https://www.technologyreview.com/2026/05/19/1137454/roundtables-inside-the-musk-v-altman-trial/"",""title"":""Musk vs. Altman: Un juicio clave en Inteligencia Artificial""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-21 00:55:59.847464+00
ea2789a3-591a-4178-9b84-c915980a81e1,2026-04-15 00:53:44.901+00,2026-04-15 00:54:07.274+00,success,8,7,"[{""link"":""https://techcrunch.com/2026/04/14/anthropic-co-founder-confirms-the-company-briefed-the-trump-administration-on-mythos/"",""title"":""Anthropic confirma presentación de Mythos a la administración Trump""},{""link"":""https://techcrunch.com/2026/04/14/max-hodaks-science-corp-is-preparing-to-place-its-first-sensor-in-a-human-brain/"",""title"":""Sensor cerebral para estimulación eléctrica""},{""link"":""https://techcrunch.com/2026/04/14/google-adds-ai-skills-to-chrome-to-help-you-save-favorite-workflows/"",""title"":""Google Agrega Capacidades de IA a Chrome para Ahorrar Flujos de Trabajo Favoritos""},{""link"":""https://openai.com/index/scaling-trusted-access-for-cyber-defense"",""title"":""OpenAI Avanza en la Defensa Cibernética con GPT-5.4-Cyber""},{""link"":""https://openai.com/academy/managers"",""title"":""ChatGPT para Liderazgo: Mejora la Eficacia de los Equipos""},{""link"":""https://www.technologyreview.com/2026/04/14/1134397/redefining-the-future-of-software-engineering/"",""title"":""El futuro de la ingeniería de software se redefine""},{""link"":""https://www.technologyreview.com/2026/04/14/1135298/coming-soon-10-things-that-matter-in-ai-right-now/"",""title"":""10 Tendencias Innovadoras en Inteligencia Artificial""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-15 00:53:45.330753+00
ec1365e1-807b-444a-9514-fdc3b5cc9e56,2026-04-10 00:43:44.013+00,2026-04-10 00:43:57.755+00,success,8,7,"[{""link"":""https://techcrunch.com/2026/04/09/chatgpt-pro-plan-100-month-codex/"",""title"":""ChatGPT lanza plan Pro de $100/mes""},{""link"":""https://techcrunch.com/2026/04/09/florida-ag-investigation-openai-chatgpt-shooting/"",""title"":""Investigación a OpenAI por supuesto uso de ChatGPT en ataque a Florida State University""},{""link"":""https://techcrunch.com/2026/04/09/after-data-breach-10b-valued-startup-mercor-is-having-a-month/"",""title"":""Mercor enfrenta consecuencias de un ciberataque""},{""link"":""https://openai.com/index/cyberagent"",""title"":""CyberAgent Implementa ChatGPT Enterprise y Codex para Escalar la IA""},{""link"":""https://openai.com/index/full-fan-mode-contest-terms-conditions"",""title"":""Concurso OpenAI Full Fan Mode: Términos y Condiciones""},{""link"":""https://huggingface.co/blog/waypoint-1-5"",""title"":""Avanzan Interactividad y Realismo en Mundos Virtuales con Waypoint-1.5""},{""link"":""https://huggingface.co/blog/multimodal-sentence-transformers"",""title"":""Avances en Modelos de Embebido Multimodal con Sentence Transformers""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-04-10 00:43:44.770143+00
eeb98143-0e4c-4e2b-9ed5-78354c3812eb,2026-05-07 00:10:48.029+00,2026-05-07 00:11:32.09+00,success,8,9,"[{""link"":""https://techcrunch.com/2026/05/06/barry-diller-trusts-sam-altman-but-trust-is-irrelevant-as-agi-nears-he-says/"",""title"":""Barry Diller defiende a Sam Altman, pero advierte sobre la incertidumbre del AGI""},{""link"":""https://techcrunch.com/2026/05/06/snap-says-its-400m-deal-with-perplexity-amicably-ended/"",""title"":""Snap Termina Acuerdo con Perplexity por Integración de IA""},{""link"":""https://techcrunch.com/2026/05/06/is-xai-a-neocloud-now/"",""title"":""xAI: ¿una empresa de centros de datos en disfraz?""},{""link"":""https://openai.com/index/singular-bank"",""title"":""Singular Bank Implementa Asistente de ChatGPT para Banqueros""},{""link"":""https://openai.com/index/introducing-chatgpt-futures-class-of-2026"",""title"":""ChatGPT Futures: 26 Estudiantes Innovadores de 2026""},{""link"":""https://openai.com/index/introducing-b2b-signals"",""title"":""Cómo las empresas fronterizas están aprovechando la ventaja de la IA""},{""link"":""https://www.technologyreview.com/2026/05/05/1136843/ai-democracy-blueprint/"",""title"":""Cómo la IA puede fortalecer la democracia""},{""link"":""https://huggingface.co/blog/ServiceNow-AI/correctness-before-corrections"",""title"":""Avances en Lenguaje de Máquina: Correctitud en RL""},{""link"":""https://huggingface.co/blog/open-asr-leaderboard-private-data"",""title"":""Mejora en ASR: Nueva Herramienta en la Línea de Liderazgo""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-07 00:10:49.860703+00
f2eed512-c13c-4e52-b11e-a72089b7f093,2026-05-09 00:45:05.963+00,2026-05-09 00:45:21.192+00,success,8,7,"[{""link"":""https://techcrunch.com/2026/05/08/laid-off-oracle-workers-tried-to-negotiate-better-severance-oracle-said-no/"",""title"":""Oracle rechaza negociaciones de despidos con falta de protección para trabajadores remotos""},{""link"":""https://techcrunch.com/2026/05/08/intels-comeback-story-is-even-wilder-than-it-seems/"",""title"":""Intel: un regreso a la competencia sorprendente""},{""link"":""https://techcrunch.com/2026/05/08/cloudflare-says-ai-made-1100-jobs-obsolete-even-as-revenue-hit-a-record-high/"",""title"":""Cloudflare: La eficiencia de la IA provoca la pérdida de empleos""},{""link"":""https://openai.com/index/running-codex-safely"",""title"":""Codex de OpenAI: Seguridad y Privacidad en la Codificación""},{""link"":""https://www.technologyreview.com/2026/05/08/1137008/musk-v-altman-week-2-openai-fires-back-and-shivon-zilis-reveals-that-musk-tried-to-poach-sam-altman/"",""title"":""Musk vs OpenAI: Revelaciones sobre la donación de $38 millones""},{""link"":""https://huggingface.co/blog/lablab-ai-amd-developer-hackathon/cybersecqwen-4b"",""title"":""CyberSecQwen-4B: Avances en la Defensa Cibernética con Modelos Especializados""},{""link"":""https://huggingface.co/blog/allenai/emo"",""title"":""Avances en IA: Preparación de Mixture de Expertos para Modularidad Emergente""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-09 00:45:06.277076+00
f60cd786-b310-42c4-bdef-81993d4a61b5,2026-05-12 00:29:06.005+00,2026-05-12 00:29:52.249+00,success,8,10,"[{""link"":""https://techcrunch.com/2026/05/11/riding-an-ai-rally-robinhood-preps-second-retail-venture-ipo/"",""title"":""Robinhood prepara segundo fondo de inversión con enfoque en startups y crecimiento""},{""link"":""https://techcrunch.com/2026/05/11/digg-tries-again-this-time-as-an-ai-news-aggregator/"",""title"":""Digg vuelve con un enfoque en noticias de IA""},{""link"":""https://techcrunch.com/2026/05/11/there-arent-enough-rockets-for-space-data-centers-cowboy-space-raised-275-million-to-build-them/"",""title"":""Rockets para data centers espaciales: un desafío tecnológico""},{""link"":""https://openai.com/signals/research/2026q1-update"",""title"":""ChatGPT: Mayor Adopción en 2026, un Paso Hacia la Inteligencia Artificial en Masa""},{""link"":""https://openai.com/business/guides-and-resources/how-enterprises-are-scaling-ai"",""title"":""Cómo las empresas están escalando la Inteligencia Artificial""},{""link"":""https://openai.com/index/openai-campus-network-student-club-interest-form"",""title"":""OpenAI Campus Network: Conecta Clubes Estudiantiles con Herramientas de IA""},{""link"":""https://www.technologyreview.com/2026/05/11/1137090/three-things-in-ai-to-watch-according-to-a-nobel-winning-economist/"",""title"":""Acemoglu sobre tendencias en Inteligencia Artificial""},{""link"":""https://www.technologyreview.com/2026/05/11/1136967/fostering-breakthrough-ai-innovation-through-customer-back-engineering/"",""title"":""La importancia de la ingeniería centrada en el cliente para la innovación en IA""},{""link"":""https://www.technologyreview.com/2026/05/11/1136786/implementing-advanced-ai-technologies-in-finance/"",""title"":""AI en la Finanza: una Revolución Silenciosa""},{""link"":""https://huggingface.co/blog/amazon/foundation-model-building-blocks"",""title"":""Mejora en Modelos de Fundación con AWS""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-12 00:29:06.193383+00
f7a888e0-72f2-434e-9b12-e06cad79aca8,2026-05-27 00:40:46.863+00,2026-05-27 00:41:19.707+00,success,8,8,"[{""link"":""https://techcrunch.com/2026/05/26/duckduckgo-installs-are-up-30-as-users-reject-being-force-fed-googles-ai-search/"",""title"":""DuckDuckGo registra aumento de 30% en descargas tras rechazo a Google's AI Search""},{""link"":""https://techcrunch.com/2026/05/26/openrouter-more-than-doubles-valuation-to-1-3b-in-a-year/"",""title"":""OpenRouter duplica su valoración en un año con $1.3B""},{""link"":""https://techcrunch.com/2026/05/26/human-archive-taps-into-indias-services-startups-to-collect-data-for-physical-ai/"",""title"":""Startup india: entrenamiento de robots con datos reales""},{""link"":""https://openai.com/index/grupo-folha-grupo-uol-partnership"",""title"":""OpenAI y medios brasileños unen fuerzas en contenido para ChatGPT""},{""link"":""https://www.technologyreview.com/2026/05/26/1137584/rethinking-organizational-design-in-the-age-of-agentic-ai/"",""title"":""El futuro de la Inteligencia Artificial en la empresa""},{""link"":""https://www.technologyreview.com/2026/05/26/1137855/a-reality-check-on-the-ai-jobs-hysteria/"",""title"":""La realidad detrás de la histeria sobre empleos por AI""},{""link"":""https://www.technologyreview.com/2026/05/26/1137865/its-time-to-address-the-looming-crisis-in-entry-level-work/"",""title"":""El impacto oculto de la IA en la economía laboral""},{""link"":""https://huggingface.co/blog/agent-glossary"",""title"":""Terminología AI: Harness, Scaffold y Agent""}]","Error en Wired AI: Status code 404
Error en Anthropic: Status code 404
Error en Google AI Blog: Status code 404",2026-05-27 00:40:47.078766+00
